﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025031316,   1010.1,   1013.6,     23.1,     21.4,       90,      0.9,    320.0,      3.1,    320.0,      0.0,      0.0,      0.0,     0.54,     None,     1.35,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031317,   1011.0,   1014.6,     20.0,     18.1,       89,      2.7,    360.0,      6.8,    350.0,      0.0,      0.0,      0.0,     0.34,     None,     0.55,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031318,   1011.2,   1014.8,     18.3,     16.6,       90,      3.5,    100.0,      8.8,     90.0,      0.0,      0.0,      0.0,     0.07,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031319,   1012.1,   1015.7,     18.5,     16.8,       90,      3.5,    100.0,     10.5,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031320,   1013.0,   1016.6,     19.0,     17.0,       88,      2.6,    100.0,      7.2,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031321,   1013.5,   1017.1,     19.4,     17.4,       88,      1.6,     40.0,      4.8,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031322,   1013.1,   1016.7,     19.8,     17.9,       89,      2.1,    110.0,      5.7,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031323,   1012.3,   1015.9,     20.0,     18.3,       90,      3.3,    100.0,      7.3,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031324,   1011.7,   1015.3,     20.4,     18.5,       89,      3.5,    100.0,      8.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031401,   1010.8,   1014.4,     20.5,     18.6,       89,      3.2,    100.0,      8.9,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031402,   1010.7,   1014.3,     20.6,     18.7,       89,      1.9,    110.0,      7.7,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031403,   1011.2,   1014.8,     20.9,     19.0,       89,      1.1,     70.0,      5.8,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031404,   1011.1,   1014.7,     20.4,     18.7,       90,      0.4,    220.0,      3.6,    300.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031405,   1011.4,   1015.0,     18.8,     17.3,       91,      2.3,    340.0,      5.0,    340.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031406,   1013.0,   1016.6,     17.3,     16.0,       92,      3.1,    320.0,      6.9,    340.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031407,   1013.4,   1017.0,     17.2,     16.2,       94,      0.4,    130.0,      3.0,    300.0,     -9.8,      0.2,      0.0,     0.02,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031408,   1013.3,   1016.9,     18.4,     16.4,       88,      2.4,    100.0,      6.9,    100.0,      0.0,      0.0,      0.0,     0.27,     None,     0.47,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031409,   1013.9,   1017.5,     19.9,     17.5,       86,      2.3,    100.0,      8.1,     90.0,      0.0,      0.0,      0.0,     0.70,     None,     1.61,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031410,   1015.4,   1019.0,     18.0,     15.6,       86,      5.0,    320.0,     11.3,    310.0,     -9.8,      0.1,      0.0,     0.37,     None,     1.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031411,   1014.6,   1018.2,     17.1,     15.8,       92,      2.4,    190.0,      7.3,    320.0,      5.5,      0.4,      0.0,     0.24,     None,     1.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031412,   1014.1,   1017.7,     18.6,     17.3,       92,      1.1,    150.0,      3.6,    160.0,      1.0,      0.2,      0.0,     0.67,     None,     2.77,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031413,   1012.7,   1016.3,     19.3,     17.8,       91,      1.6,    130.0,      4.7,    330.0,      0.0,      0.0,      0.0,     0.45,     None,     1.89,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031414,   1011.9,   1015.5,     19.7,     18.5,       93,      0.4,    100.0,      2.6,    100.0,      3.5,      0.4,      0.0,     0.46,     None,     1.76,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031415,   1011.1,   1014.7,     20.7,     19.2,       91,      0.8,    120.0,      4.1,    360.0,      0.0,      0.0,      0.0,     0.81,     None,     2.39,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031416,   1010.7,   1014.3,     21.0,     18.9,       88,      1.4,     90.0,      4.6,     50.0,      0.0,      0.0,      0.0,     0.73,     None,     1.83,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031417,   1010.6,   1014.2,     20.9,     18.7,       87,      2.5,    110.0,      6.6,     90.0,      0.0,      0.0,      0.0,     0.32,     None,     0.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031418,   1010.6,   1014.2,     20.2,     18.2,       88,      2.6,     90.0,      6.7,     80.0,      0.0,      0.0,      0.0,     0.08,     None,     0.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031419,   1011.0,   1014.6,     19.9,     17.9,       88,      2.3,    110.0,      6.2,     70.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031420,   1012.0,   1015.6,     19.2,     17.2,       88,      0.9,    340.0,      4.6,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031421,   1012.1,   1015.7,     18.9,     17.6,       92,      1.8,    340.0,      3.2,    340.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031422,   1012.0,   1015.6,     18.1,     17.1,       94,      1.6,    320.0,      5.2,    360.0,      1.0,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031423,   1011.6,   1015.2,     17.5,     16.7,       95,      1.4,     10.0,      4.0,    340.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031424,   1011.3,   1014.9,     18.2,     17.2,       94,      2.0,    120.0,      6.2,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031501,   1011.0,   1014.6,     18.1,     17.1,       94,      2.0,    110.0,      6.1,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031502,   1010.3,   1013.9,     18.4,     17.6,       95,      2.0,    140.0,      4.5,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031503,   1009.7,   1013.3,     18.8,     17.8,       94,      0.5,    240.0,      2.9,    110.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031504,   1010.1,   1013.7,     18.9,     18.1,       95,      1.5,    310.0,      5.9,    330.0,      1.0,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031505,   1011.5,   1015.1,     16.4,     15.4,       94,      1.7,    240.0,     13.7,    340.0,      8.5,      0.7,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031506,   1011.5,   1015.1,     16.6,     15.8,       95,      1.2,    100.0,      6.5,    210.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031507,   1010.9,   1014.5,     17.0,     16.4,       96,      0.6,    110.0,      2.6,    100.0,      4.5,      0.2,      0.0,     0.03,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031508,   1011.2,   1014.8,     17.7,     17.1,       96,      1.3,    350.0,      3.2,    340.0,      0.5,      0.2,      0.0,     0.23,     None,     0.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031509,   1011.5,   1015.1,     17.8,     17.3,       97,      1.5,    140.0,      2.8,    320.0,     12.5,      0.8,      0.0,     0.08,     None,     0.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031510,   1011.1,   1014.7,     18.8,     18.2,       96,      0.7,    120.0,      3.1,    140.0,      0.5,      0.2,      0.0,     0.37,     None,     1.22,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031511,   1012.4,   1016.0,     18.9,     18.4,       97,      4.2,    320.0,      9.6,    320.0,     11.5,      0.7,      0.0,     0.20,     None,     0.75,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031512,   1011.5,   1015.1,     18.8,     18.2,       96,      1.2,    260.0,      4.8,    310.0,      3.0,      0.4,      0.0,     0.40,     None,     1.66,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031513,   1012.4,   1016.0,     18.5,     17.9,       96,      1.6,    330.0,      5.8,    300.0,      5.0,      0.8,      0.0,     0.32,     None,     1.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031514,   1009.9,   1013.5,     18.4,     17.4,       94,      2.1,    100.0,      5.5,    330.0,      1.5,      0.4,      0.0,     0.68,     None,     2.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031515,   1011.4,   1015.0,     18.4,     17.4,       94,      1.3,    320.0,      5.2,     90.0,      1.0,      0.3,      0.0,     0.25,     None,     0.83,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031516,   1009.5,   1013.1,     17.3,     16.7,       96,      1.9,    150.0,      4.7,    320.0,      4.5,      0.9,      0.0,     0.17,     None,     0.46,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031517,   1010.5,   1014.1,     16.9,     14.9,       88,      2.3,    100.0,      8.7,     90.0,      0.0,      0.0,      0.0,     0.32,     None,     0.48,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031518,   1011.6,   1015.2,     16.6,     15.1,       91,      0.8,    130.0,      4.5,    100.0,      0.0,      0.0,      0.0,     0.02,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031519,   1012.0,   1015.6,     16.1,     13.9,       87,      2.1,    110.0,      6.2,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031520,   1013.0,   1016.6,     16.0,     13.5,       85,      1.4,    100.0,      4.9,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031521,   1013.9,   1017.5,     15.6,     12.9,       84,      1.3,    140.0,      5.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031522,   1014.3,   1018.0,     14.9,     13.8,       93,      0.8,    230.0,      3.3,    300.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031523,   1014.5,   1018.2,     14.8,     13.8,       94,      0.5,    320.0,      2.7,    330.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031524,   1015.1,   1018.8,     14.8,     13.3,       91,      1.2,    310.0,      3.3,    280.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031601,   1015.3,   1019.0,     14.3,     13.0,       92,      2.4,    330.0,      5.8,    340.0,      0.5,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031602,   1015.4,   1019.1,     13.5,     12.4,       93,      1.4,    340.0,      5.4,    340.0,      2.0,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031603,   1015.0,   1018.7,     13.3,     12.0,       92,      1.8,    350.0,      5.4,    340.0,      1.0,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025031604,   1015.7,   1019.4,     13.0,     11.1,       88,      1.9,    340.0,      5.2,    330.0,      0.5,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
