﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025041314,   1010.2,   1013.8,     20.0,      1.0,       28,      2.2,    140.0,      6.6,     90.0,      0.0,      0.0,      0.1,     1.89,     None,     5.29,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041315,   1009.4,   1013.0,     20.0,      1.5,       29,      2.1,    100.0,      6.0,    100.0,      0.0,      0.0,      0.1,     1.38,     None,     3.46,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041316,   1009.2,   1012.8,     19.6,      2.0,       31,      2.1,    160.0,      6.7,    110.0,      0.0,      0.0,      0.5,     1.55,     None,     2.64,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041317,   1008.9,   1012.5,     19.4,      1.9,       31,      2.0,    140.0,      5.6,    140.0,      0.0,      0.0,      0.5,     0.79,     None,     1.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041318,   1009.0,   1012.6,     19.0,      3.2,       35,      0.6,     40.0,      3.3,     50.0,      0.0,      0.0,      0.0,     0.16,     None,     0.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041319,   1009.3,   1012.9,     18.7,      5.6,       42,      1.8,    120.0,      4.0,    120.0,      0.0,      0.0,      0.0,     0.00,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041320,   1009.4,   1013.0,     17.9,      8.5,       54,      1.7,    160.0,      4.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041321,   1009.6,   1013.2,     17.2,      8.9,       58,      1.6,    170.0,      3.4,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041322,   1009.1,   1012.7,     16.8,      9.0,       60,      1.0,    180.0,      4.9,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041323,   1008.9,   1012.5,     16.5,      9.2,       62,      1.2,    190.0,      4.2,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041324,   1008.6,   1012.2,     16.3,      9.3,       63,      1.6,    200.0,      3.1,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041401,   1008.3,   1011.9,     16.1,      9.8,       66,      1.6,    180.0,      3.1,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041402,   1008.1,   1011.7,     15.4,     10.2,       71,      0.2,      0.0,      3.3,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041403,   1008.3,   1011.9,     15.6,     10.2,       70,      2.8,    180.0,      4.5,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041404,   1008.3,   1011.9,     15.3,     10.7,       74,      2.0,    180.0,      4.0,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041405,   1008.2,   1011.8,     14.5,     11.1,       80,      0.2,      0.0,      3.2,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041406,   1008.5,   1012.1,     15.1,     11.1,       77,      1.1,    170.0,      2.2,    170.0,      0.0,      0.0,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041407,   1008.8,   1012.4,     16.2,     11.6,       74,      0.8,    180.0,      3.4,    180.0,      0.0,      0.0,      0.9,     0.53,     None,     0.37,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041408,   1009.3,   1012.9,     18.9,     12.2,       65,      0.5,    210.0,      1.7,    150.0,      0.0,      0.0,      1.0,     1.33,     None,     1.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041409,   1008.9,   1012.4,     22.3,     14.2,       60,      0.6,    200.0,      2.3,    220.0,      0.0,      0.0,      1.0,     2.14,     None,     3.76,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041410,   1008.2,   1011.7,     25.3,     15.1,       53,      1.4,    280.0,      3.9,    320.0,      0.0,      0.0,      1.0,     2.71,     None,     6.35,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041411,   1007.5,   1011.0,     27.0,     14.4,       46,      1.6,    300.0,      6.5,    250.0,      0.0,      0.0,      1.0,     3.32,     None,     8.79,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041412,   1006.6,   1010.1,     27.5,     14.5,       45,      2.7,    310.0,      6.7,    280.0,      0.0,      0.0,      1.0,     3.57,     None,     9.99,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041413,   1005.4,   1008.9,     29.0,     15.6,       44,      3.1,    320.0,      7.1,    340.0,      0.0,      0.0,      1.0,     3.51,     None,     9.69,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041414,   1004.7,   1008.1,     29.4,     16.3,       45,      2.8,    310.0,      6.1,    310.0,      0.0,      0.0,      1.0,     3.23,     None,     8.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041415,   1004.1,   1007.5,     29.3,     15.5,       43,      3.1,    310.0,      7.3,    310.0,      0.0,      0.0,      1.0,     2.72,     None,     5.52,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041416,   1004.2,   1007.7,     28.4,     15.7,       46,      2.1,    310.0,      6.8,    310.0,      0.0,      0.0,      1.0,     1.97,     None,     2.92,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041417,   1004.5,   1008.0,     27.2,     15.3,       48,      2.1,    320.0,      6.1,    300.0,      0.0,      0.0,      1.0,     1.13,     None,     1.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041418,   1004.3,   1007.8,     25.8,     15.2,       52,      2.1,    250.0,      6.0,    290.0,      0.0,      0.0,      0.6,     0.35,     None,     0.21,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041419,   1004.6,   1008.1,     24.8,     15.5,       56,      1.1,    340.0,      6.0,    240.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041420,   1005.4,   1008.9,     23.7,     15.5,       60,      0.4,    220.0,      2.5,    330.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041421,   1006.8,   1010.3,     22.9,     16.7,       68,      1.2,    160.0,      3.8,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041422,   1007.8,   1011.3,     22.8,     15.2,       62,      1.7,    340.0,      4.9,    350.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041423,   1008.4,   1011.9,     21.7,     13.9,       61,      1.4,    160.0,      4.4,    330.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041424,   1008.6,   1012.2,     20.6,     13.8,       65,      1.2,    170.0,      4.1,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041501,   1008.7,   1012.3,     20.1,     13.8,       67,      0.8,    180.0,      3.1,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041502,   1008.4,   1012.0,     19.8,     14.4,       71,      0.9,    170.0,      3.5,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041503,   1008.6,   1012.2,     19.7,     14.5,       72,      1.2,    190.0,      2.3,     10.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041504,   1008.8,   1012.4,     19.0,     14.5,       75,      1.6,    180.0,      4.1,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041505,   1009.4,   1013.0,     18.7,     14.4,       76,      1.3,    170.0,      3.1,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041506,   1010.2,   1013.8,     18.5,     14.0,       75,      1.0,    200.0,      3.3,    180.0,      0.0,      0.0,      0.0,     0.04,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041507,   1010.9,   1014.5,     19.3,     14.1,       72,      0.9,    220.0,      3.6,    140.0,      0.0,      0.0,      0.6,     0.44,     None,     0.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041508,   1011.5,   1015.1,     22.0,     15.4,       66,      0.6,    140.0,      2.3,    120.0,      0.0,      0.0,      1.0,     1.22,     None,     1.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041509,   1011.9,   1015.4,     24.0,     15.5,       59,      2.9,     90.0,      7.8,    120.0,      0.0,      0.0,      1.0,     1.96,     None,     3.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041510,   1012.0,   1015.5,     24.6,     14.1,       52,      3.6,     50.0,     10.1,    120.0,      0.0,      0.0,      1.0,     2.76,     None,     5.89,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041511,   1011.6,   1015.1,     25.2,     13.1,       47,      3.3,    100.0,      9.1,    120.0,      0.0,      0.0,      1.0,     3.29,     None,     8.22,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041512,   1010.9,   1014.4,     25.6,     13.5,       47,      3.5,    100.0,      9.3,    100.0,      0.0,      0.0,      1.0,     3.57,     None,     9.62,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041513,   1010.0,   1013.5,     26.2,     13.7,       46,      2.5,    100.0,      9.3,    130.0,      0.0,      0.0,      1.0,     3.57,     None,     9.57,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041514,   1009.3,   1012.8,     26.1,     14.3,       48,      4.3,    100.0,      9.7,    110.0,      0.0,      0.0,      1.0,     3.28,     None,     7.97,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041515,   1009.0,   1012.5,     26.1,     14.9,       50,      2.7,     70.0,     10.2,     60.0,      0.0,      0.0,      1.0,     2.73,     None,     5.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041516,   1008.8,   1012.3,     26.1,     14.9,       50,      2.8,     70.0,      8.9,     50.0,      0.0,      0.0,      1.0,     1.99,     None,     2.90,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041517,   1009.0,   1012.5,     25.3,     14.8,       52,      4.1,    110.0,      8.7,    110.0,      0.0,      0.0,      1.0,     1.15,     None,     1.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041518,   1009.4,   1012.9,     24.2,     14.6,       55,      2.7,    120.0,      8.4,    120.0,      0.0,      0.0,      0.7,     0.36,     None,     0.22,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041519,   1009.9,   1013.4,     23.2,     14.8,       59,      2.8,    120.0,      7.2,    100.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041520,   1010.4,   1013.9,     22.7,     15.1,       62,      1.7,    100.0,      8.0,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041521,   1010.8,   1014.3,     22.4,     15.0,       63,      1.6,    100.0,      6.7,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041522,   1010.6,   1014.1,     22.3,     15.2,       64,      1.7,    100.0,      4.9,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041523,   1010.5,   1014.1,     22.1,     15.5,       66,      1.2,     90.0,      3.7,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041524,   1009.9,   1013.5,     21.6,     15.5,       68,      1.5,    100.0,      3.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025041601,   1009.6,   1013.2,     20.6,     15.8,       74,      0.6,    120.0,      2.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
